,relax_label,functional,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,e_vasp_ref,type,natom,e_vasp_pa
205,LFP-31224-5858-19 RELAX U=4.0 PBEsol,pbesol,LFP-31224-5858-19,9781e09d-2ac9-4cef-86ad-17a40e705f44,523244,-99.6795348,-49.8397674,2.0,172.37011481796665,86.18505740898333,0.3182241000000019,AIRSS,14.0,0.04546058571428598
208,LFP-31224-5858-2 RELAX U=4.0 PBEsol,pbesol,LFP-31224-5858-2,66554a62-3aa2-45df-a44a-a0ec703af3c9,519780,-99.87025638,-49.93512819,2.0,172.9224950310691,86.46124751553455,0.22286331000000104,AIRSS,14.0,0.03183761571428586
209,LFP-31300-262-10 RELAX U=4.0 PBEsol,pbesol,LFP-31300-262-10,987a3432-6f41-4bd0-954c-6748ff2b0115,523450,-99.75345235,-49.876726175,2.0,177.765826997049,88.8829134985245,0.2812653249999997,AIRSS,14.0,0.04018076071428567
211,LFP-31300-262-2 RELAX U=4.0 PBEsol,pbesol,LFP-31300-262-2,03da374f-6f7d-42b7-9582-47352d358778,523096,-99.7212739,-49.86063695,2.0,171.6644006396438,85.8322003198219,0.29735455000000144,AIRSS,14.0,0.042479221428571634
213,LFP-31963-9153-10 RELAX U=4.0 PBEsol,pbesol,LFP-31963-9153-10,881dbe46-edaf-4f75-ae11-86da901f74f6,523221,-99.71649841,-49.858249205,2.0,170.93061857497867,85.46530928748933,0.2997422950000015,AIRSS,14.0,0.04282032785714307
215,LFP-31963-9153-15 RELAX U=4.0 PBEsol,pbesol,LFP-31963-9153-15,090d8af7-8531-48c4-9be5-520d70a37fb3,520106,-99.58055075,-49.790275375,2.0,176.65324254018796,88.32662127009398,0.36771612500000117,AIRSS,14.0,0.052530875000000164
218,LFP-31963-9153-6 RELAX U=4.0 PBEsol,pbesol,LFP-31963-9153-6,cd11f54e-f3fb-492d-b0f0-953eb43b61e5,519654,-100.18108815,-50.090544075,2.0,140.59887586672605,70.29943793336302,0.06744742500000456,MP,14.0,0.00963534642857208
219,LFP-31964-9397-1 RELAX U=4.0 PBEsol,pbesol,LFP-31964-9397-1,3f877227-8566-4062-bc6e-c04f6d3e61a8,519669,-100.18181006,-50.09090503,2.0,140.77781475887292,70.38890737943646,0.06708646999999957,AIRSS,14.0,0.009583781428571367
222,LFP-31964-9397-22 RELAX U=4.0 PBEsol,pbesol,LFP-31964-9397-22,a570a1cc-aab2-46db-8c8d-73ae25dd1bbf,523426,-99.55769035,-49.778845175,2.0,171.9911705105691,85.99558525528455,0.3791463250000007,AIRSS,14.0,0.05416376071428581
223,LFP-3375-9046-6 RELAX U=4.0 PBEsol,pbesol,LFP-3375-9046-6,86849080-1879-4f8e-8662-039cdaf1967b,519695,-100.18152441,-50.090762205,2.0,140.67125499781926,70.33562749890963,0.06722929500000419,AIRSS,14.0,0.009604185000000598
225,LFP-3376-9226-2 RELAX U=4.0 PBEsol,pbesol,LFP-3376-9226-2,5142c002-c3e4-41ec-a72a-98e2a881c120,523583,-99.65429358,-49.82714679,2.0,152.1983832938267,76.09919164691335,0.33084471000000093,AIRSS,14.0,0.04726353000000013
228,LFP-3743-137-4 RELAX U=4.0 PBEsol,pbesol,LFP-3743-137-4,c2307133-bbe0-467c-9613-8a7f585ac90b,522930,-99.90193566,-49.95096783,2.0,141.72826652336022,70.86413326168011,0.2070236699999981,AIRSS,14.0,0.02957480999999973
230,LFP-3745-156-6 RELAX U=4.0 PBEsol,pbesol,LFP-3745-156-6,376e572c-1df3-436d-863d-5b11f6b703dd,523895,-99.5920554,-49.7960277,2.0,175.2388383379717,87.61941916898586,0.36196379999999806,AIRSS,14.0,0.05170911428571401
232,LFP-3746-385-1 RELAX U=4.0 PBEsol,pbesol,LFP-3746-385-1,3466a81a-3d27-4d42-9b44-56cf0476ca13,519739,-200.36163975,-50.0904099375,4.0,280.75573174418867,70.18893293604717,0.06758156250000269,AIRSS,28.0,0.009654508928571812
233,LFP-4407-7846-10 RELAX U=4.0 PBEsol,pbesol,LFP-4407-7846-10,cf1a862c-3c8e-4f97-afbb-161cf98e6575,523864,-99.90235319,-49.951176595,2.0,141.81045066894805,70.90522533447403,0.20681490500000166,AIRSS,14.0,0.029544986428571667
235,LFP-507-7040-1 RELAX U=4.0 PBEsol,pbesol,LFP-507-7040-1,4f5bc2fb-5514-4366-a12f-9ede22ac2bd8,523277,-99.71583523,-49.857917615,2.0,170.7659411805109,85.38297059025545,0.3000738850000033,AIRSS,14.0,0.04286769785714333
237,LFP-507-7040-10 RELAX U=4.0 PBEsol,pbesol,LFP-507-7040-10,dc4195a7-db83-42e7-95ce-82e9a595ea21,523827,-99.59841957,-49.799209785,2.0,168.2075631391839,84.10378156959194,0.3587817149999992,AIRSS,14.0,0.0512545307142856
239,LFP-507-7040-11 RELAX U=4.0 PBEsol,pbesol,LFP-507-7040-11,e8cad575-1b29-4c38-b2e3-71e28c48593c,519555,-99.8706483,-49.93532415,2.0,171.2205260249375,85.61026301246875,0.22266735000000182,AIRSS,14.0,0.03180962142857169
242,LFP-507-7040-2 RELAX U=4.0 PBEsol,pbesol,LFP-507-7040-2,bc660510-d6a5-42bc-9f9b-99cd9d560264,523639,-99.65465027,-49.827325135,2.0,152.39738917368825,76.19869458684413,0.330666364999999,AIRSS,14.0,0.047238052142857
243,LFP-507-7040-34 RELAX U=4.0 PBEsol,pbesol,LFP-507-7040-34,885f076b-62f2-452c-8547-8cf49277a016,519728,-100.18113529,-50.090567645,2.0,140.5475497788717,70.27377488943586,0.06742385500000125,AIRSS,14.0,0.009631979285714465
245,LFP-508-6791-17 RELAX U=4.0 PBEsol,pbesol,LFP-508-6791-17,16832137-d347-405b-8e07-14686ea5c85a,522854,-99.86961858,-49.93480929,2.0,172.7693568671507,86.38467843357535,0.2231822100000045,AIRSS,14.0,0.031883172857143496
248,LFP-508-6791-45 RELAX U=4.0 PBEsol,pbesol,LFP-508-6791-45,00d9fe77-085a-49c8-8cb5-59ad2f68320c,519994,-99.75518143,-49.877590715,2.0,177.74304346606763,88.87152173303382,0.28040078500000476,AIRSS,14.0,0.04005725500000068
251,LFP-790-1200-35 RELAX U=4.0 PBEsol,pbesol,LFP-790-1200-35,42b89ab5-de65-4c7d-a765-caca7c44ad6b,523517,-99.78443129,-49.892215645,2.0,152.47180297045568,76.23590148522784,0.2657758550000011,AIRSS,14.0,0.037967979285714444
253,LFP-790-1200-36 RELAX U=4.0 PBEsol,pbesol,LFP-790-1200-36,c8d9d433-eadf-4381-99c9-53f2e94b4af1,522835,-99.86985708,-49.93492854,2.0,172.77053098761817,86.38526549380909,0.22306296000000003,AIRSS,14.0,0.031866137142857145
255,LFP-790-1200-4 RELAX U=4.0 PBEsol,pbesol,LFP-790-1200-4,c8326b03-8bdc-4474-bb11-696eca966b26,519795,-99.51682411,-49.758412055,2.0,163.6677258419306,81.8338629209653,0.39957944500000053,AIRSS,14.0,0.057082777857142934
256,LFP-790-1200-42 RELAX U=4.0 PBEsol,pbesol,LFP-790-1200-42,e17ea42f-dfde-45e4-bf16-9381ea3234d5,519749,-99.87019922,-49.93509961,2.0,172.90111369953163,86.45055684976582,0.22289188999999965,AIRSS,14.0,0.031841698571428524
258,LFP-790-1200-47 RELAX U=4.0 PBEsol,pbesol,LFP-790-1200-47,1c11fc12-68a8-443f-8cdc-6dc81dcae233,525808,-99.71755877,-49.858779385,2.0,171.2341154499956,85.6170577249978,0.2992121150000031,AIRSS,14.0,0.0427445878571433
261,LFP-791-241-19 RELAX U=4.0 PBEsol,pbesol,LFP-791-241-19,a6abe005-ac75-45bb-83d5-6de9171a7972,523382,-99.56628107,-49.783140535,2.0,155.92527182194962,77.96263591097481,0.37485096500000026,AIRSS,14.0,0.053550137857142896
263,LFP-8819-7531-22 RELAX U=4.0 PBEsol,pbesol,LFP-8819-7531-22,b22b0ec9-af40-4d5e-842f-21c311fb3f8c,523329,-99.75529973,-49.877649865,2.0,155.24903429282176,77.62451714641088,0.2803416349999992,AIRSS,14.0,0.04004880499999989
264,LFP-8819-7531-31 RELAX U=4.0 PBEsol,pbesol,LFP-8819-7531-31,468e881e-5c44-42a2-922d-7ad34df5a92c,523142,-99.87005066,-49.93502533,2.0,172.81001008219073,86.40500504109536,0.2229661699999994,AIRSS,14.0,0.03185230999999992
267,LFP-8820-2612-26 RELAX U=4.0 PBEsol,pbesol,LFP-8820-2612-26,4ec1a487-35af-4a33-96c5-5e9c96d87d28,523529,-99.61777822,-49.80888911,2.0,180.52637508808374,90.26318754404187,0.34910238999999876,AIRSS,14.0,0.04987176999999982
268,LFP-8820-2612-41 RELAX U=4.0 PBEsol,pbesol,LFP-8820-2612-41,0026f398-199b-4c33-a2ac-3e48879726f0,523628,-99.72416926,-49.86208463,2.0,152.79126063385297,76.39563031692649,0.29590687000000315,AIRSS,14.0,0.04227241000000045
271,LFP-8863-3084-13 RELAX U=4.0 PBEsol,pbesol,LFP-8863-3084-13,d3ac3b06-f0b3-487f-a0ae-16f96b668675,523076,-99.72455749,-49.862278745,2.0,153.13084413328465,76.56542206664233,0.2957127550000038,AIRSS,14.0,0.042244679285714834
273,LFP-8863-3084-43 RELAX U=4.0 PBEsol,pbesol,LFP-8863-3084-43,e476b060-441f-4703-a314-dd6d3936ad07,519615,-99.58135507,-49.790677535,2.0,171.19305328131674,85.59652664065837,0.367313965000001,AIRSS,14.0,0.052473423571428715
274,LFP-8864-2791-21 RELAX U=4.0 PBEsol,pbesol,LFP-8864-2791-21,594ebba1-dca6-4c0e-946d-d81160df93db,523038,-99.86902124,-49.93451062,2.0,172.741925212894,86.370962606447,0.22348088000000388,AIRSS,14.0,0.03192584000000055
276,LFP-8864-2791-32 RELAX U=4.0 PBEsol,pbesol,LFP-8864-2791-32,03c3a921-8ab8-49e3-970d-a90a7e56ccb2,523557,-99.72116709,-49.860583545,2.0,171.62997427731074,85.81498713865537,0.29740795500000416,AIRSS,14.0,0.04248685071428631
280,LFP-9973-9033-20 RELAX U=4.0 PBEsol,pbesol,LFP-9973-9033-20,f8dfaed1-2439-41dc-a12f-e1b1169112f0,523609,-99.57729272,-49.78864636,2.0,170.5138598099295,85.25692990496475,0.36934514000000007,AIRSS,14.0,0.05276359142857144
282,LFP-9973-9033-37 RELAX U=4.0 PBEsol,pbesol,LFP-9973-9033-37,9d1f49f1-7542-4a1f-acf9-daffaa42510f,524261,-99.71547739,-49.857738695,2.0,170.88125901763055,85.44062950881528,0.3002528049999995,AIRSS,14.0,0.042893257857142784
283,LFP-9974-9224-21 RELAX U=4.0 PBEsol,pbesol,LFP-9974-9224-21,1e1cda43-e6aa-4cc8-a778-463b2458f202,522939,-99.62472099,-49.812360495,2.0,170.82865846243647,85.41432923121823,0.3456310050000013,AIRSS,14.0,0.049375857857143046
285,LFP-9974-9224-23 RELAX U=4.0 PBEsol,pbesol,LFP-9974-9224-23,1014f75c-61b6-49e6-bcbc-a0f31c2f955c,519518,-99.87689005,-49.938445025,2.0,174.58468398612965,87.29234199306482,0.21954647500000135,AIRSS,14.0,0.03136378214285734
288,LFP-9974-9224-3 RELAX U=4.0 PBEsol,pbesol,LFP-9974-9224-3,d0910e10-d505-407f-9a3a-1ba56a1b435f,523568,-100.18066428,-50.09033214,2.0,140.56581861536995,70.28290930768497,0.06765936000000039,AIRSS,14.0,0.009665622857142913
0,Fe4Li4O16P4 mp-757019 RELAX U=4.0,pbesol,mp-757019,24276ec5-6de5-4ab9-ad99-d453e7dacfcc,515632,-199.09872787,-49.7746819675,4.0,297.157851374901,74.28946284372525,0.3833095325000002,MP,28.0,0.05475850464285718
3,Fe4Li4O16P4 mp-1661570 RELAX U=4.0,pbesol,mp-1661570,e966776f-7e53-42c7-bac1-5b5a1db36ed8,515612,-199.49633057,-49.8740826425,4.0,325.12872740203164,81.28218185050791,0.28390885750000194,MP,28.0,0.04055840821428599
4,Fe4Li4O16P4 mp-19017 RELAX U=4.0,pbesol,mp-19017,94b52d40-e80a-483d-a044-9ae1bedc4b3e,518235,-200.63206605,-50.1580165125,4.0,288.9089211797476,72.2272302949369,-2.5012499996535098e-05,MP,28.0,-3.5732142852192998e-06
7,Fe4Li4O16P4 mp-757406 RELAX U=4.0,pbesol,mp-757406,b67a1bdb-7409-4e92-b3e7-e2cf41debb3c,515636,-199.01890297,-49.7547257425,4.0,343.0288187618762,85.75720469046905,0.4032657575000016,MP,28.0,0.05760939392857166
8,Fe4Li4O16P4 mp-756958 RELAX U=4.0,pbesol,mp-756958,0581e31b-55af-45f5-b0e8-d0cf91c9c673,515662,-199.89342102,-49.973355255,4.0,353.92719105309453,88.48179776327363,0.1846362450000001,MP,28.0,0.026376606428571443
12,Fe4Li4O16P4 mp-757455 RELAX U=4.0,pbesol,mp-757455,e41d6f05-1f77-49c3-9d23-5dee4a0754d5,516167,-199.13959798,-49.784899495,4.0,296.0165251990073,74.00413129975182,0.3730920050000037,MP,28.0,0.05329885785714339
13,Fe8Li8O32P8 mp-757097 RELAX U=4.0,pbesol,mp-757097,6a7e996c-c9e8-4b8f-8751-a31f649ff712,515846,-399.55712187,-49.94464023375,8.0,685.8670828622247,85.73338535777809,0.213351266250001,MP,56.0,0.030478752321428715
15,Fe4Li4O16P4 mp-774251 RELAX U=4.0,pbesol,mp-774251,7e1f43bd-b59f-4d9e-ac07-bd4b83d479dd,515691,-199.1640174,-49.79100435,4.0,324.9971828441285,81.24929571103212,0.36698714999999993,MP,28.0,0.0524267357142857
17,Fe4Li4O16P4 mp-26559 RELAX U=4.0,pbesol,mp-26559,97b185b1-8a10-471a-b6cf-71e385f708fd,515735,-199.11067476,-49.77766869,4.0,342.6823690178275,85.67059225445688,0.3803228100000027,MP,28.0,0.05433183000000038
20,Fe4Li4O16P4 mp-772210 RELAX U=4.0,pbesol,mp-772210,901b778c-2757-4148-86bd-f6ddfe3e873a,515652,-199.74046465,-49.9351161625,4.0,343.4033450064801,85.85083625162002,0.22287533749999966,MP,28.0,0.03183933392857138
22,Fe4Li4O16P4 mp-26041 RELAX U=4.0,pbesol,mp-26041,cbf906ba-eb52-4ebb-b65b-33c9a5de2b4f,515592,-199.86179237,-49.9654480925,4.0,343.88251083223605,85.97062770805901,0.1925434075000041,MP,28.0,0.027506201071429155
24,Fe4Li4O16P4 mp-758921 RELAX U=4.0,pbesol,mp-758921,76cef23c-d1c4-4a4a-83dc-a869ec05f597,515769,-199.3296701,-49.832417525,4.0,324.5461417418472,81.1365354354618,0.3255739750000046,MP,28.0,0.04651056785714352
26,Fe4Li4O16P4 mp-1662030 RELAX U=4.0,pbesol,mp-1662030,49d794ae-08d7-4993-af15-78c5c6eab5f5,515680,-198.99514663,-49.7487866575,4.0,361.78095142700414,90.44523785675104,0.409204842500003,MP,28.0,0.05845783464285757
28,Fe4Li4O16P4 mp-761486 RELAX U=4.0,pbesol,mp-761486,cdd56e53-94c4-42c4-87ad-2c973dbd4cdf,515732,-199.49172475,-49.8729311875,4.0,341.3653080078142,85.34132700195354,0.28506031250000063,MP,28.0,0.040722901785714374
30,Fe4Li4O16P4 mp-772138 RELAX U=4.0,pbesol,mp-772138,e29e9b9c-28a5-436e-a48f-757611994afe,515622,-198.46689308,-49.61672327,4.0,429.3440247395937,107.33600618489842,0.54126823,MP,28.0,0.07732403285714286
32,Fe4Li4O16P4 mp-504184 RELAX U=4.0,pbesol,mp-504184,e952c419-6d2b-44a3-a3af-4b35521ca70a,515720,-199.83151768,-49.95787942,4.0,343.5439438635777,85.88598596589442,0.2001120800000038,MP,28.0,0.028587440000000543
34,Fe4Li4O16P4 mp-18951 RELAX U=4.0,pbesol,mp-18951,a26b76af-7b36-4d94-8beb-83e36d46b01e,515602,-200.3638302,-50.09095755,4.0,281.39509883348103,70.34877470837026,0.06703395000000256,MP,28.0,0.009576278571428938
